,abeo,abus,achv,aciu,adpt,agen,ahco,aim,aimd,akba,aktx,algn,alks,alxo,amph,ams,aneb,anik,aort,aplt,apm,apre,apt,apyx,aray,arwr,asrt,athe,atos,atrc,autl,avah,avdl,avxl,axsm,aytu,bax,bcrx,bdx,bhc,blrx,bmra,bmy,bntc,bsx,bway,caba,cadl,cah,canf,carm,casi,celu,cgen,chek,cing,cldx,clpt,clrb,clsd,cnc,cnsp,cocp,codx,coep,cort,cosm,cphi,cpix,crbp,crdf,crdl,cris,cron,crvo,ctso,cvm,cyccp,cyh,cyrx,dgx,dmac,dxcm,dyai,ebs,edsa,ehc,elan,eldn,elmd,elvn,eq,erna,espr,eton,evok,ew,exas,eye,fbio,fbrx,fenc,fms,fonr,fulc,gctk,gern,glpg,gnpx,gri,gsk,gtbp,gyre,hae,halo,hcm,hlf,hoth,hrtx,hsdt,hum,hura,iart,ibio,iccc,iclr,icu,icui,ilmn,ima,imcc,imdx,imtx,imux,indp,infu,ino,insm,iova,irix,isrg,itgr,iva,jazz,kala,kalv,kprx,kpti,krmd,krro,lake,lctx,legn,lfcr,lly,lmat,lptx,lqda,lrmr,lsta,masi,mbrx,mck,mcrb,mdgl,meso,mnkd,mrk,mrkr,mrsn,mtex,mtnb,myo,nby,ndra,neph,nerv,nktr,nnvc,notv,nrxp,ntra,nus,nvax,nvo,oabi,obio,ocul,ogn,olma,omer,omi,opch,opk,ormp,osur,pbh,pcsa,phg,pmcb,podd,prgo,prph,pstv,ptct,qipt,qlgn,qncx,rdhl,rdnt,rdy,revb,rgen,rigl,rlx,rmd,rnaz,rntx,rvp,rzlt,sclx,scni,scyx,sem,sera,sgmo,siga,sint,sldb,slno,slrx,sls,smti,snda,sngx,snoa,sonn,srdx,srts,srzn,sttk,stxs,sxtc,tara,tcmd,tcrt,tech,tecx,tenx,teva,tfx,thc,thtx,tlph,tlsa,tlsi,tlsiw,tngx,tnxp,tovx,traw,trib,trml,trup,tvgn,tvtx,txmd,ufpt,urgn,usna,vcel,vivs,vktx,vmd,vnrx,vrdn,vstm,vtgn,vtrs,vvos,vygr,vyne,wst,xair,xbit,xgn,xoma,xtnt,zlab,zyme,zyxi
abeo,0.0644981786608696,0.29399874806404114,0.20439817011356354,0.2573137879371643,0.2624512314796448,0.07046930491924286,0.28029271960258484,0.13914984464645386,0.08313048630952835,0.3116213381290436,0.171035036444664,0.08298274874687195,0.2785806953907013,0.26537615060806274,0.2786417305469513,0.3006187379360199,0.2667776644229889,0.24106891453266144,0.26715409755706787,0.25326117873191833,0.198835089802742,0.09395045787096024,0.13964016735553741,0.2585933208465576,0.2980256974697113,0.09000727534294128,0.3042810261249542,0.15231867134571075,0.1590706706047058,0.0959550216794014,0.2632264494895935,0.2412949651479721,0.3141059875488281,0.14504635334014893,0.08252521604299545,0.15263265371322632,0.1021609902381897,0.2828521728515625,0.03575511276721954,0.11887992918491364,0.060633156448602676,0.089525006711483,0.09799447655677795,0.1236177310347557,0.0885583683848381,0.26416534185409546,0.2673717141151428,0.26348423957824707,0.0883755311369896,0.19545462727546692,0.18449367582798004,0.30219489336013794,0.0631541907787323,0.3293406069278717,0.08335456252098083,0.09789177775382996,0.15185721218585968,0.1392548382282257,0.10429468005895615,0.2807958722114563,0.08763865381479263,0.11204902082681656,0.12222854793071747,0.3037337064743042,0.07598493248224258,0.12484625726938248,0.2945713698863983,0.1137341633439064,0.27777352929115295,0.1313043087720871,0.17037640511989594,0.3317264914512634,0.09796202927827835,0.2682584226131439,0.33594924211502075,0.30788421630859375,0.06261517852544785,0.1263430267572403,0.28130966424942017,0.10089774429798126,0.040477484464645386,0.348749577999115,0.06680040061473846,0.1307193785905838,0.09868056327104568,0.13257084786891937,0.10837791115045547,0.2702672779560089,0.11534932255744934,0.12887035310268402,0.23823286592960358,0.2683679163455963,0.16409549117088318,0.2589145004749298,0.2564300298690796,0.0428803376853466,0.056142400950193405,0.0884777382016182,0.09817638248205185,0.26753297448158264,0.054218728095293045,0.26581230759620667,0.2612670063972473,0.28501930832862854,0.2551286220550537,0.16935867071151733,0.3130151927471161,0.0914480909705162,0.11059295386075974,0.11503250151872635,0.296625554561615,0.08713744580745697,0.17174120247364044,0.11108934879302979,0.09567935764789581,0.2501453459262848,0.27844035625457764,0.0998840183019638,0.25162339210510254,0.09834825247526169,0.04034806042909622,0.1271486133337021,0.10489819198846817,0.08867768198251724,0.2570923864841461,0.026374777778983116,0.06401895731687546,0.04921218380331993,0.03120630793273449,0.06474045664072037,0.06175608187913895,0.16516518592834473,0.236228808760643,0.12996765971183777,0.11875206977128983,0.13808578252792358,0.07847442477941513,0.30646225810050964,0.29132509231567383,0.2756761312484741,0.04468347877264023,0.08447789400815964,0.26595667004585266,0.06381559371948242,0.116896852850914,0.25120189785957336,0.1466505378484726,0.047375962138175964,0.131343811750412,0.13685674965381622,0.2975815534591675,0.3289205729961395,0.09354812651872635,0.2594849467277527,0.033666908740997314,0.07659903913736343,0.22072100639343262,0.24924418330192566,0.13127847015857697,0.12488669157028198,0.04008699208498001,0.14011125266551971,0.03110809624195099,0.04735853523015976,0.0999857559800148,0.23270033299922943,0.14325834810733795,0.1011187806725502,0.15985219180583954,0.05033179745078087,0.27031490206718445,0.20922623574733734,0.14496448636054993,0.1517164409160614,0.1390155702829361,0.3092038035392761,0.23781746625900269,0.11975035071372986,0.15087366104125977,0.13983680307865143,0.05916418135166168,0.0879095047712326,0.23264390230178833,0.07095645368099213,0.13198105990886688,0.27105197310447693,0.23939074575901031,0.2655249834060669,0.2702278792858124,0.23072011768817902,0.28908613324165344,0.3041561543941498,0.29365992546081543,0.2764591872692108,0.25784775614738464,0.2710963189601898,0.10628167539834976,0.03507218882441521,0.27871838212013245,0.08739563822746277,0.024061724543571472,0.23542380332946777,0.14181658625602722,0.2125186175107956,0.09229434281587601,0.28400635719299316,0.16265827417373657,0.26783010363578796,0.15047606825828552,0.12951253354549408,0.24300521612167358,0.10722581297159195,0.06319136172533035,0.28622967004776,0.2612748444080353,0.023741591721773148,0.09861496835947037,0.1302041858434677,0.13588014245033264,0.13998287916183472,0.048920173197984695,0.061744194477796555,0.26249563694000244,0.1443966180086136,0.25247275829315186,0.23514682054519653,0.12384868413209915,0.0669565349817276,0.058013517409563065,0.10739094018936157,0.14036300778388977,0.2391030192375183,0.12208457291126251,0.13553211092948914,0.08751390129327774,0.06879272311925888,0.1381586194038391,0.10751057416200638,0.25797227025032043,0.12064767628908157,0.2675703465938568,0.13343004882335663,0.09442973881959915,0.1397618055343628,0.26179882884025574,0.08131135255098343,0.07559895515441895,0.06476649641990662,0.15521787106990814,0.29041787981987,0.05555017665028572,0.10765945911407471,0.28710442781448364,0.1621549278497696,0.3270259201526642,0.23702789843082428,0.33711445331573486,0.24876032769680023,0.06414410471916199,0.13549037277698517,0.20590035617351532,0.2409624606370926,0.19477814435958862,0.08574602007865906,0.2583461403846741,0.3210776448249817,0.17594628036022186,0.08890024572610855,0.22818000614643097,0.062151405960321426,0.10566271841526031,0.07174703478813171,0.29408010840415955,0.2733280658721924,0.31788718700408936,0.1473197340965271,0.24854961037635803,0.08702830225229263,0.3093704879283905,0.07812224328517914,0.30594635009765625,0.08284540474414825,0.031752560287714005,0.04057154059410095,0.28618472814559937,0.2579341530799866,0.27437829971313477,0.1536000519990921,0.09883321076631546,0.2458219677209854,0.08437538146972656
abus,0.03754648566246033,0.23116490244865417,0.047163452953100204,0.10844797641038895,0.1738775074481964,0.05042004957795143,0.1360860913991928,0.02380754053592682,0.0593377947807312,0.1854018121957779,0.04160899296402931,0.031205976381897926,0.151393860578537,0.1659829467535019,0.13882571458816528,0.23459818959236145,0.1279851496219635,0.19547994434833527,0.1487499177455902,0.11471441388130188,0.13073645532131195,0.031715404242277145,0.1363309770822525,0.1145160049200058,0.19846902787685394,0.11760330200195312,0.1418711096048355,0.1367257982492447,0.06185157969594002,0.06303617358207703,0.17036926746368408,0.11321054399013519,0.17250710725784302,0.16635510325431824,0.08612889796495438,0.0556170828640461,0.06360258162021637,0.1760212630033493,0.017962684854865074,0.08599739521741867,0.018851079046726227,0.1027560755610466,0.057691752910614014,0.02879023738205433,0.07814037799835205,0.11818914860486984,0.14093630015850067,0.11553728580474854,0.06516315042972565,0.06035800650715828,0.0760025829076767,0.17293398082256317,0.07017682492733002,0.19866517186164856,0.03712701424956322,0.03171812742948532,0.09172138571739197,0.14819756150245667,0.02826511673629284,0.14162053167819977,0.05090445280075073,0.062173087149858475,0.07869180291891098,0.20306125283241272,0.03306391090154648,0.1295228749513626,0.1936914473772049,0.02461632713675499,0.22995862364768982,0.08079862594604492,0.06615898758172989,0.2522720694541931,0.10445448756217957,0.1143210157752037,0.14116619527339935,0.1948321908712387,0.0301990807056427,0.1698209047317505,0.17772655189037323,0.13175569474697113,0.03366351127624512,0.22705680131912231,0.04708707332611084,0.159792959690094,0.1098012924194336,0.04204898700118065,0.06834857165813446,0.18553268909454346,0.042464729398489,0.11223217099905014,0.16322539746761322,0.13312749564647675,0.025298332795500755,0.1513717621564865,0.1134781464934349,0.024800628423690796,0.039111822843551636,0.04241097345948219,0.04330548644065857,0.21398116648197174,0.015517182648181915,0.12341839075088501,0.1861451119184494,0.16913802921772003,0.12069325149059296,0.0838216245174408,0.23554782569408417,0.04088737815618515,0.07942021638154984,0.07904962450265884,0.18892842531204224,0.025792937725782394,0.05651232227683067,0.06848505884408951,0.08793428540229797,0.12082203477621078,0.18836048245429993,0.1481679230928421,0.12868350744247437,0.0859873965382576,0.019612250849604607,0.022035153582692146,0.06134650856256485,0.021787837147712708,0.1838284730911255,0.021226873621344566,0.030025741085410118,0.024489974603056908,0.02112434431910515,0.020775262266397476,0.042654991149902344,0.14103010296821594,0.10009998828172684,0.04166889190673828,0.02573535405099392,0.13832533359527588,0.0806267112493515,0.17413246631622314,0.15606427192687988,0.1527373492717743,0.021712029352784157,0.05119426175951958,0.12032856792211533,0.026301883161067963,0.03425144404172897,0.1524490863084793,0.025632400065660477,0.02949242666363716,0.11318614333868027,0.04361501708626747,0.1844562590122223,0.24290715157985687,0.08602169901132584,0.11233598738908768,0.030349623411893845,0.09714403003454208,0.13900144398212433,0.11783940345048904,0.08298365771770477,0.05079198628664017,0.02806592918932438,0.031843915581703186,0.01763162389397621,0.013015711680054665,0.03971658647060394,0.18418462574481964,0.15451107919216156,0.0715857744216919,0.132889062166214,0.03313302621245384,0.1562521755695343,0.18492893874645233,0.06038488820195198,0.031596116721630096,0.05011260136961937,0.21681621670722961,0.1542762666940689,0.10947122424840927,0.13269221782684326,0.14613360166549683,0.051531288772821426,0.0759068951010704,0.20903387665748596,0.05731682479381561,0.06809794902801514,0.12019415944814682,0.10537481307983398,0.13288676738739014,0.18510884046554565,0.1361478716135025,0.1789693534374237,0.18771450221538544,0.20524384081363678,0.1334250420331955,0.17364142835140228,0.16282548010349274,0.0652136504650116,0.016912439838051796,0.1818861961364746,0.05561094731092453,0.023412397131323814,0.1601361185312271,0.11467552185058594,0.22205473482608795,0.07664396613836288,0.210878387093544,0.04891090467572212,0.1713005006313324,0.04323751851916313,0.14491045475006104,0.1115482896566391,0.2663738429546356,0.07930970937013626,0.21406710147857666,0.16810311377048492,0.025090955197811127,0.0670538991689682,0.05257575586438179,0.15021604299545288,0.11429204046726227,0.015083561651408672,0.02151147834956646,0.13679173588752747,0.14291070401668549,0.11176732182502747,0.1332283318042755,0.1710716187953949,0.2829395532608032,0.06340775638818741,0.07305631041526794,0.07100912928581238,0.11613989621400833,0.13088412582874298,0.049595966935157776,0.015877680853009224,0.0226138923317194,0.04500807076692581,0.10443226993083954,0.20507176220417023,0.11204693466424942,0.16598951816558838,0.16814249753952026,0.04204266890883446,0.04766010493040085,0.11996541917324066,0.02363266423344612,0.054790694266557693,0.029622528702020645,0.15943597257137299,0.125698521733284,0.02559889666736126,0.06849449127912521,0.18715624511241913,0.12460582703351974,0.257584810256958,0.11154390126466751,0.2672584354877472,0.10909672826528549,0.12158925086259842,0.02468898333609104,0.1245511993765831,0.14429420232772827,0.17042629420757294,0.05290182679891586,0.10522902756929398,0.196740984916687,0.15818560123443604,0.0790209174156189,0.11293420195579529,0.0515984483063221,0.12424103915691376,0.02252032607793808,0.16312935948371887,0.13108108937740326,0.2592413127422333,0.04495696350932121,0.1917569637298584,0.054764002561569214,0.16758736968040466,0.043939076364040375,0.1738862246274948,0.02574041299521923,0.026696842163801193,0.029509395360946655,0.1846233308315277,0.1311309039592743,0.17492495477199554,0.1369597315788269,0.12227849662303925,0.10940849035978317,0.1267240047454834
achv,0.11543665081262589,0.07344111800193787,0.3379696011543274,0.0798824280500412,0.06695827096700668,0.03933677077293396,0.07623325288295746,0.08667146414518356,0.03353433683514595,0.07283098250627518,0.4066733717918396,0.03378486633300781,0.06812310218811035,0.06415718048810959,0.07202520966529846,0.07478874921798706,0.08460642397403717,0.06441918760538101,0.07146063446998596,0.08401910215616226,0.10237427800893784,0.02979050949215889,0.04688078165054321,0.0838390588760376,0.08004064857959747,0.045186616480350494,0.06986656785011292,0.10322540253400803,0.3446287214756012,0.04355278238654137,0.07203885167837143,0.08568047732114792,0.07372860610485077,0.05366086959838867,0.044901225715875626,0.22348728775978088,0.0441947802901268,0.07478812336921692,0.03443307429552078,0.08975809067487717,0.04782961681485176,0.04592288285493851,0.04256882891058922,0.18074411153793335,0.045428842306137085,0.08110546320676804,0.08057087659835815,0.08605007082223892,0.04469798877835274,0.15087004005908966,0.32514846324920654,0.0719994306564331,0.04949314892292023,0.08243399858474731,0.2342255413532257,0.04869223013520241,0.13258592784404755,0.10111436992883682,0.07220379263162613,0.0805894210934639,0.04071447625756264,0.2441064566373825,0.1443171352148056,0.07748165726661682,0.0898926705121994,0.04418855905532837,0.07397598773241043,0.041378285735845566,0.07360537350177765,0.06558405607938766,0.0995958149433136,0.07773955166339874,0.1060016006231308,0.08394225686788559,0.16643279790878296,0.07436110824346542,0.04203066602349281,0.04481644183397293,0.072085440158844,0.04347238689661026,0.0338946208357811,0.06930069625377655,0.035332340747117996,0.04460907354950905,0.045703839510679245,0.1252695769071579,0.0422779805958271,0.067103311419487,0.16568543016910553,0.0461946502327919,0.06508592516183853,0.0775248184800148,0.03847520798444748,0.07013256102800369,0.08279187232255936,0.0383484847843647,0.032468657940626144,0.03553587943315506,0.04861288145184517,0.06706598401069641,0.1337003856897354,0.08039768040180206,0.06630975008010864,0.06828213483095169,0.07594818621873856,0.12060996145009995,0.07335378229618073,0.043726954609155655,0.0737733542919159,0.17594680190086365,0.06626323610544205,0.0427856408059597,0.3575431704521179,0.05348582565784454,0.04412441700696945,0.07373341917991638,0.0618283674120903,0.03542120382189751,0.07429011166095734,0.056003592908382416,0.06387262046337128,0.04392009228467941,0.042390935122966766,0.12530116736888885,0.07155323773622513,0.028986427932977676,0.02680029533803463,0.037216849625110626,0.09812315553426743,0.03128742426633835,0.055994514375925064,0.137297123670578,0.08580857515335083,0.28332632780075073,0.05692635849118233,0.04862865433096886,0.03792896494269371,0.06318549066781998,0.07124610245227814,0.07415623962879181,0.02941528521478176,0.03451492637395859,0.07976076751947403,0.07460148632526398,0.07465582340955734,0.07125969976186752,0.04447187855839729,0.06095995008945465,0.05929650366306305,0.0783197283744812,0.06872928142547607,0.081599660217762,0.04309595376253128,0.07801712304353714,0.03118620440363884,0.04819360747933388,0.06810100376605988,0.07920096814632416,0.23505476117134094,0.2541086971759796,0.031079350039362907,0.24232374131679535,0.13534857332706451,0.04477550461888313,0.056858811527490616,0.07426994293928146,0.07963716983795166,0.043480005115270615,0.09185956418514252,0.026305560022592545,0.0757133960723877,0.058534152805805206,0.1020197942852974,0.03729342296719551,0.12481291592121124,0.0730212852358818,0.06521537154912949,0.07188832014799118,0.07669562101364136,0.050892893224954605,0.07790562510490417,0.03567315638065338,0.06228938326239586,0.0402243547141552,0.044300101697444916,0.08190843462944031,0.08479892462491989,0.07775162160396576,0.06704816967248917,0.06710793823003769,0.07457607984542847,0.06560089439153671,0.07224571704864502,0.0814816951751709,0.06849850714206696,0.07581222057342529,0.0456247553229332,0.03722565248608589,0.06263614445924759,0.15728473663330078,0.03275669738650322,0.06153323873877525,0.06097697839140892,0.17936591804027557,0.04295537620782852,0.07154376804828644,0.05017232894897461,0.06352920830249786,0.12946705520153046,0.04228460043668747,0.08572220802307129,0.07233919203281403,0.07916571199893951,0.06528190523386002,0.0733983963727951,0.03144136071205139,0.23711471259593964,0.16197821497917175,0.051054779440164566,0.10180498659610748,0.02188011445105076,0.04779970273375511,0.07002287358045578,0.04583456739783287,0.08805570006370544,0.07467436790466309,0.048823557794094086,0.2646019160747528,0.02433720789849758,0.28089168667793274,0.06742491573095322,0.23951366543769836,0.04630482941865921,0.20149902999401093,0.08702629804611206,0.09686723351478577,0.10912492126226425,0.04330137372016907,0.0784616619348526,0.06301288306713104,0.07076915353536606,0.050476059317588806,0.0542805977165699,0.0853801742196083,0.06870956718921661,0.030356768518686295,0.03363552689552307,0.022730007767677307,0.03652197867631912,0.07089188694953918,0.06534618139266968,0.04324012249708176,0.06544177234172821,0.12912972271442413,0.08116177469491959,0.07547767460346222,0.08229657262563705,0.08364159613847733,0.0975857749581337,0.06980833411216736,0.07034715265035629,0.06869281083345413,0.05787878856062889,0.032479893416166306,0.08476591855287552,0.06962710618972778,0.2687145471572876,0.04309016838669777,0.07636936753988266,0.03421909362077713,0.04351912811398506,0.02589612454175949,0.0761127918958664,0.08018412441015244,0.07820793241262436,0.31790271401405334,0.07168766856193542,0.10959939658641815,0.07195226103067398,0.034080907702445984,0.07483680546283722,0.11871963739395142,0.02711142972111702,0.030499784275889397,0.07546073943376541,0.07461145520210266,0.0669412910938263,0.09482666105031967,0.0379224568605423,0.07251378148794174,0.05423198640346527
aciu,0.04231025278568268,0.18555931746959686,0.06095246598124504,0.09752121567726135,0.1536269187927246,0.06460779905319214,0.11768040806055069,0.029411517083644867,0.07926260679960251,0.1832711100578308,0.04943423345685005,0.04790537804365158,0.16432848572731018,0.1502639502286911,0.11379705369472504,0.1844627857208252,0.10237882286310196,0.15613172948360443,0.13822965323925018,0.10358906537294388,0.1420813947916031,0.03589009866118431,0.15300193428993225,0.09483207017183304,0.1746480017900467,0.1252640038728714,0.15276794135570526,0.1428729146718979,0.06599576026201248,0.06412381678819656,0.13672153651714325,0.0948704183101654,0.13790994882583618,0.17956940829753876,0.11738782376050949,0.09103105962276459,0.06185251846909523,0.1718866229057312,0.019791271537542343,0.08602536469697952,0.02371804043650627,0.11734095215797424,0.059520188719034195,0.03141767159104347,0.08827681094408035,0.10370571911334991,0.12038378417491913,0.09757465124130249,0.07753453403711319,0.05084377899765968,0.0733201801776886,0.17851094901561737,0.09709921479225159,0.1768168956041336,0.04448264092206955,0.034259647130966187,0.10747461020946503,0.17251701653003693,0.03131724148988724,0.1159784197807312,0.05535471811890602,0.07229280471801758,0.0743093341588974,0.1946060210466385,0.04384620860219002,0.13198384642601013,0.16922491788864136,0.028325004503130913,0.17898306250572205,0.06940875947475433,0.0767589583992958,0.1959351897239685,0.12815964221954346,0.10203579068183899,0.18006542325019836,0.20215506851673126,0.035762231796979904,0.15754154324531555,0.1691650003194809,0.13693617284297943,0.04419983923435211,0.219635471701622,0.05599181726574898,0.1644861400127411,0.09474671632051468,0.04236430674791336,0.06025949865579605,0.17095521092414856,0.04156730696558952,0.1273288130760193,0.13633008301258087,0.10287471115589142,0.02771146222949028,0.13306553661823273,0.10769922286272049,0.028623949736356735,0.04495002329349518,0.0534573532640934,0.04352635145187378,0.19665910303592682,0.016462530940771103,0.10539863258600235,0.170998677611351,0.15498954057693481,0.10142866522073746,0.07762382924556732,0.1883188635110855,0.0492856428027153,0.10338569432497025,0.07460231333971024,0.17179866135120392,0.03330656886100769,0.05710342898964882,0.06694737076759338,0.10653948783874512,0.10710148513317108,0.1655518263578415,0.18245328962802887,0.11672654002904892,0.10656799376010895,0.02118757925927639,0.024869129061698914,0.0621575228869915,0.027299778535962105,0.1681436449289322,0.023063236847519875,0.038694050163030624,0.028108583763241768,0.024676242843270302,0.02296391874551773,0.0632314532995224,0.14470596611499786,0.08960183709859848,0.043242134153842926,0.027017472311854362,0.15647096931934357,0.10981126129627228,0.148626446723938,0.148782879114151,0.12994757294654846,0.025841737166047096,0.050031859427690506,0.10880852490663528,0.030054695904254913,0.04160420224070549,0.14633774757385254,0.032702501863241196,0.02800733782351017,0.11808865517377853,0.05624695122241974,0.17476233839988708,0.19771575927734375,0.08757972717285156,0.0993799939751625,0.037680670619010925,0.12279149144887924,0.1253860592842102,0.1071668416261673,0.1029755249619484,0.07211846113204956,0.027820387855172157,0.034762851893901825,0.019534599035978317,0.017417853698134422,0.06862780451774597,0.15536479651927948,0.1788499802350998,0.06742824614048004,0.1597812920808792,0.03880998492240906,0.13077017664909363,0.1554190218448639,0.07002073526382446,0.03150244802236557,0.053024403750896454,0.1854453682899475,0.1368018090724945,0.16157172620296478,0.17223936319351196,0.1419931799173355,0.05183974653482437,0.08509355038404465,0.16608531773090363,0.07346084713935852,0.06455542892217636,0.10283254832029343,0.08947297930717468,0.1007038950920105,0.15856601297855377,0.11907936632633209,0.1610463261604309,0.14700305461883545,0.20790918171405792,0.10739994049072266,0.12120161205530167,0.1608695387840271,0.06489569693803787,0.0201456006616354,0.16103370487689972,0.07091830670833588,0.027769476175308228,0.1461762934923172,0.11931812018156052,0.25691312551498413,0.08239011466503143,0.1941191554069519,0.05342652276158333,0.15297803282737732,0.043794360011816025,0.1603206992149353,0.09662172943353653,0.2687421143054962,0.060182321816682816,0.17822827398777008,0.1336975246667862,0.029492001980543137,0.07688221335411072,0.06041230261325836,0.15940460562705994,0.16766664385795593,0.015999361872673035,0.02504548244178295,0.1285240799188614,0.1744719296693802,0.09568195044994354,0.11358405649662018,0.16110460460186005,0.35576900839805603,0.07291587442159653,0.08054117858409882,0.096015065908432,0.1631147563457489,0.16812007129192352,0.05439804121851921,0.019528407603502274,0.025825046002864838,0.050962213426828384,0.09640967100858688,0.18508164584636688,0.1240757554769516,0.12427029758691788,0.15062637627124786,0.04832304269075394,0.04994506388902664,0.1089463010430336,0.02797633223235607,0.0563909150660038,0.03157801553606987,0.19101883471012115,0.12152033299207687,0.026195861399173737,0.0680539682507515,0.17306700348854065,0.1356942057609558,0.2027384489774704,0.10136774927377701,0.21262021362781525,0.09773120284080505,0.06356047838926315,0.026757966727018356,0.16497233510017395,0.12010981887578964,0.13447266817092896,0.06814974546432495,0.09557785838842392,0.16594822704792023,0.1897219568490982,0.06883388012647629,0.10145748406648636,0.06047434359788895,0.1301027536392212,0.02760196663439274,0.133787602186203,0.1044662594795227,0.20701077580451965,0.05127708241343498,0.16622884571552277,0.059941474348306656,0.1494569480419159,0.05835440382361412,0.16586080193519592,0.030884958803653717,0.02890005335211754,0.03881576657295227,0.1826486438512802,0.09545893222093582,0.15546008944511414,0.18827565014362335,0.08632366359233856,0.09285103529691696,0.10892468690872192
