,PseudoTime
2015-01-30,0.2077870480731029
2015-02-02,0.20818434644417957
2015-02-03,0.20858164481525626
2015-02-04,0.20897894318633295
2015-02-05,0.2093762415574096
2015-02-06,0.2097735399284863
2015-02-09,0.21017083829956298
2015-02-10,0.21056813667063964
2015-02-11,0.21096543504171633
2015-02-12,0.21136273341279302
2015-02-13,0.21176003178386968
2015-02-17,0.21215733015494637
2015-02-18,0.21255462852602305
2015-02-19,0.2129519268970997
2015-02-20,0.2133492252681764
2015-02-23,0.2137465236392531
2015-02-24,0.21414382201032975
2015-02-25,0.21454112038140644
2015-02-26,0.21493841875248312
2015-02-27,0.21533571712355978
2015-03-02,0.21573301549463647
2015-03-03,0.21613031386571316
2015-03-04,0.21652761223678982
2015-03-05,0.2169249106078665
2015-03-06,0.2173222089789432
2015-03-09,0.21771950735001985
2015-03-10,0.21811680572109654
2015-03-11,0.21851410409217323
2015-03-12,0.2189114024632499
2015-03-13,0.21930870083432658
2015-03-16,0.21970599920540326
2015-03-17,0.22010329757647992
2015-03-18,0.2205005959475566
2015-03-19,0.2208978943186333
2015-03-20,0.22129519268970999
2015-03-23,0.22169249106078665
2015-03-24,0.22208978943186333
2015-03-25,0.22248708780294002
2015-03-26,0.22288438617401668
2015-03-27,0.22328168454509337
2015-03-30,0.22367898291617005
2015-03-31,0.22407628128724671
2015-04-01,0.2244735796583234
2015-04-02,0.2248708780294001
2015-04-06,0.22526817640047675
2015-04-07,0.22566547477155344
2015-04-08,0.22606277314263012
2015-04-09,0.22646007151370678
2015-04-10,0.22685736988478347
2015-04-13,0.22725466825586016
2015-04-14,0.22765196662693682
2015-04-15,0.2280492649980135
2015-04-16,0.2284465633690902
2015-04-17,0.22884386174016685
2015-04-20,0.22924116011124354
2015-04-21,0.22963845848232023
2015-04-22,0.2300357568533969
2015-04-23,0.23043305522447358
2015-04-24,0.23083035359555026
2015-04-27,0.23122765196662692
2015-04-28,0.2316249503377036
2015-04-29,0.2320222487087803
2015-04-30,0.232419547079857
2015-05-01,0.23281684545093365
2015-05-04,0.23321414382201033
2015-05-05,0.23361144219308702
2015-05-06,0.23400874056416368
2015-05-07,0.23440603893524037
2015-05-08,0.23480333730631706
2015-05-11,0.23520063567739372
2015-05-12,0.2355979340484704
2015-05-13,0.2359952324195471
2015-05-14,0.23639253079062375
2015-05-15,0.23678982916170044
2015-05-18,0.23718712753277713
2015-05-19,0.23758442590385379
2015-05-20,0.23798172427493047
2015-05-21,0.23837902264600716
2015-05-22,0.23877632101708382
2015-05-26,0.2391736193881605
2015-05-27,0.2395709177592372
2015-05-28,0.23996821613031386
2015-05-29,0.24036551450139054
2015-06-01,0.24076281287246723
2015-06-02,0.2411601112435439
2015-06-03,0.24155740961462058
2015-06-04,0.24195470798569726
2015-06-05,0.24235200635677392
2015-06-08,0.2427493047278506
2015-06-09,0.2431466030989273
2015-06-10,0.24354390147000396
2015-06-11,0.24394119984108065
2015-06-12,0.24433849821215733
2015-06-15,0.24473579658323402
2015-06-16,0.24513309495431068
2015-06-17,0.24553039332538737
2015-06-18,0.24592769169646406
2015-06-19,0.24632499006754072
2015-06-22,0.2467222884386174
2015-06-23,0.2471195868096941
2015-06-24,0.24751688518077075
2015-06-25,0.24791418355184744
2015-06-26,0.24831148192292413
2015-06-29,0.2487087802940008
2015-06-30,0.24910607866507747
2015-07-01,0.24950337703615416
2015-07-02,0.24990067540723082
2015-07-06,0.25029797377830754
2015-07-07,0.2506952721493842
2015-07-08,0.25109257052046086
2015-07-09,0.25148986889153757
2015-07-10,0.25188716726261423
2015-07-13,0.2522844656336909
2015-07-14,0.2526817640047676
2015-07-15,0.25307906237584427
2015-07-16,0.2534763607469209
2015-07-17,0.25387365911799764
2015-07-20,0.2542709574890743
2015-07-21,0.25466825586015096
2015-07-22,0.2550655542312277
2015-07-23,0.25546285260230434
2015-07-24,0.255860150973381
2015-07-27,0.2562574493444577
2015-07-28,0.25665474771553437
2015-07-29,0.25705204608661103
2015-07-30,0.25744934445768775
2015-07-31,0.2578466428287644
2015-08-03,0.25824394119984106
2015-08-04,0.2586412395709178
2015-08-05,0.25903853794199444
2015-08-06,0.2594358363130711
2015-08-07,0.2598331346841478
2015-08-10,0.2602304330552245
2015-08-11,0.26062773142630113
2015-08-12,0.26102502979737785
2015-08-13,0.2614223281684545
2015-08-14,0.26181962653953117
2015-08-17,0.2622169249106079
2015-08-18,0.26261422328168454
2015-08-19,0.2630115216527612
2015-08-20,0.2634088200238379
2015-08-21,0.2638061183949146
2015-08-24,0.26420341676599124
2015-08-25,0.26460071513706795
2015-08-26,0.2649980135081446
2015-08-27,0.2653953118792213
2015-08-28,0.265792610250298
2015-08-31,0.26618990862137465
2015-09-01,0.2665872069924513
2015-09-02,0.266984505363528
2015-09-03,0.2673818037346047
2015-09-04,0.26777910210568134
2015-09-08,0.26817640047675806
2015-09-09,0.2685736988478347
2015-09-10,0.2689709972189114
2015-09-11,0.2693682955899881
2015-09-14,0.26976559396106475
2015-09-15,0.2701628923321414
2015-09-16,0.27056019070321813
2015-09-17,0.2709574890742948
2015-09-18,0.27135478744537145
2015-09-21,0.27175208581644816
2015-09-22,0.2721493841875248
2015-09-23,0.2725466825586015
2015-09-24,0.2729439809296782
2015-09-25,0.27334127930075486
2015-09-28,0.2737385776718315
2015-09-29,0.27413587604290823
2015-09-30,0.2745331744139849
2015-10-01,0.2749304727850616
2015-10-02,0.27532777115613827
2015-10-05,0.2757250695272149
2015-10-06,0.27612236789829164
2015-10-07,0.2765196662693683
2015-10-08,0.27691696464044496
2015-10-09,0.2773142630115217
2015-10-12,0.27771156138259834
2015-10-13,0.278108859753675
2015-10-14,0.2785061581247517
2015-10-15,0.2789034564958284
2015-10-16,0.27930075486690503
2015-10-19,0.27969805323798175
2015-10-20,0.2800953516090584
2015-10-21,0.28049264998013507
2015-10-22,0.2808899483512118
2015-10-23,0.28128724672228844
2015-10-26,0.2816845450933651
2015-10-27,0.2820818434644418
2015-10-28,0.2824791418355185
2015-10-29,0.28287644020659514
2015-10-30,0.28327373857767185
2015-11-02,0.2836710369487485
2015-11-03,0.28406833531982517
2015-11-04,0.2844656336909019
2015-11-05,0.28486293206197855
2015-11-06,0.2852602304330552
2015-11-09,0.2856575288041319
2015-11-10,0.2860548271752086
2015-11-11,0.28645212554628524
2015-11-12,0.28684942391736196
2015-11-13,0.2872467222884386
2015-11-16,0.2876440206595153
2015-11-17,0.288041319030592
2015-11-18,0.28843861740166865
2015-11-19,0.2888359157727453
2015-11-20,0.289233214143822
2015-11-23,0.2896305125148987
2015-11-24,0.29002781088597535
2015-11-25,0.29042510925705206
2015-11-27,0.2908224076281287
2015-11-30,0.2912197059992054
2015-12-01,0.2916170043702821
2015-12-02,0.29201430274135876
2015-12-03,0.2924116011124354
2015-12-04,0.29280889948351213
2015-12-07,0.2932061978545888
2015-12-08,0.29360349622566545
2015-12-09,0.29400079459674217
2015-12-10,0.2943980929678188
2015-12-11,0.2947953913388955
2015-12-14,0.2951926897099722
2015-12-15,0.29558998808104886
2015-12-16,0.2959872864521255
2015-12-17,0.29638458482320224
2015-12-18,0.2967818831942789
2015-12-21,0.29717918156535555
2015-12-22,0.29757647993643227
2015-12-23,0.29797377830750893
2015-12-24,0.29837107667858564
2015-12-28,0.2987683750496623
2015-12-29,0.29916567342073896
2015-12-30,0.2995629717918157
2015-12-31,0.29996027016289234
2016-01-04,0.300357568533969
2016-01-05,0.3007548669050457
2016-01-06,0.3011521652761224
2016-01-07,0.30154946364719903
2016-01-08,0.30194676201827575
2016-01-11,0.3023440603893524
2016-01-12,0.30274135876042907
2016-01-13,0.3031386571315058
2016-01-14,0.30353595550258244
2016-01-15,0.3039332538736591
2016-01-19,0.3043305522447358
2016-01-20,0.3047278506158125
2016-01-21,0.30512514898688914
2016-01-22,0.30552244735796585
2016-01-25,0.3059197457290425
2016-01-26,0.3063170441001192
2016-01-27,0.3067143424711959
2016-01-28,0.30711164084227255
2016-01-29,0.3075089392133492
2016-02-01,0.3079062375844259
2016-02-02,0.3083035359555026
2016-02-03,0.30870083432657924
2016-02-04,0.30909813269765596
2016-02-05,0.3094954310687326
2016-02-08,0.3098927294398093
2016-02-09,0.310290027810886
2016-02-10,0.31068732618196265
2016-02-11,0.3110846245530393
2016-02-12,0.31148192292411603
2016-02-16,0.3118792212951927
2016-02-17,0.31227651966626935
2016-02-18,0.31267381803734606
2016-02-19,0.3130711164084227
2016-02-22,0.3134684147794994
2016-02-23,0.3138657131505761
2016-02-24,0.31426301152165276
2016-02-25,0.3146603098927294
2016-02-26,0.31505760826380613
2016-02-29,0.3154549066348828
2016-03-01,0.31585220500595945
2016-03-02,0.31624950337703617
2016-03-03,0.3166468017481128
2016-03-04,0.3170441001191895
2016-03-07,0.3174413984902662
2016-03-08,0.31783869686134286
2016-03-09,0.3182359952324195
2016-03-10,0.31863329360349624
2016-03-11,0.3190305919745729
2016-03-14,0.31942789034564956
2016-03-15,0.31982518871672627
2016-03-16,0.32022248708780293
2016-03-17,0.3206197854588796
2016-03-18,0.3210170838299563
2016-03-21,0.32141438220103297
2016-03-22,0.3218116805721097
2016-03-23,0.32220897894318634
2016-03-24,0.322606277314263
2016-03-28,0.3230035756853397
2016-03-29,0.3234008740564164
2016-03-30,0.32379817242749304
2016-03-31,0.32419547079856975
2016-04-01,0.3245927691696464
2016-04-04,0.32499006754072307
2016-04-05,0.3253873659117998
2016-04-06,0.32578466428287645
2016-04-07,0.3261819626539531
2016-04-08,0.3265792610250298
2016-04-11,0.3269765593961065
2016-04-12,0.32737385776718314
2016-04-13,0.32777115613825986
2016-04-14,0.3281684545093365
2016-04-15,0.3285657528804132
2016-04-18,0.3289630512514899
2016-04-19,0.32936034962256655
2016-04-20,0.3297576479936432
2016-04-21,0.3301549463647199
2016-04-22,0.3305522447357966
2016-04-25,0.33094954310687325
2016-04-26,0.33134684147794996
2016-04-27,0.3317441398490266
2016-04-28,0.3321414382201033
2016-04-29,0.33253873659118
2016-05-02,0.33293603496225666
2016-05-03,0.3333333333333333
2016-05-04,0.33373063170441003
2016-05-05,0.3341279300754867
2016-05-06,0.33452522844656335
2016-05-09,0.33492252681764006
2016-05-10,0.3353198251887167
2016-05-11,0.3357171235597934
2016-05-12,0.3361144219308701
2016-05-13,0.33651172030194676
2016-05-16,0.3369090186730234
2016-05-17,0.33730631704410013
2016-05-18,0.3377036154151768
2016-05-19,0.33810091378625345
2016-05-20,0.33849821215733017
2016-05-23,0.33889551052840683
2016-05-24,0.3392928088994835
2016-05-25,0.3396901072705602
2016-05-26,0.34008740564163686
2016-05-27,0.3404847040127135
2016-05-31,0.34088200238379024
2016-06-01,0.3412793007548669
2016-06-02,0.34167659912594356
2016-06-03,0.3420738974970203
2016-06-06,0.34247119586809693
2016-06-07,0.3428684942391736
2016-06-08,0.3432657926102503
2016-06-09,0.34366309098132697
2016-06-10,0.34406038935240363
2016-06-13,0.34445768772348034
2016-06-14,0.344854986094557
2016-06-15,0.3452522844656337
2016-06-16,0.3456495828367104
2016-06-17,0.34604688120778704
2016-06-20,0.34644417957886375
2016-06-21,0.3468414779499404
