,PseudoTime
2012-06-08,0.0
2012-06-11,0.00036589828027808267
2012-06-12,0.0007317965605561653
2012-06-13,0.0010976948408342481
2012-06-14,0.0014635931211123307
2012-06-15,0.0018294914013904135
2012-06-18,0.0021953896816684962
2012-06-19,0.002561287961946579
2012-06-20,0.0029271862422246614
2012-06-21,0.003293084522502744
2012-06-22,0.003658982802780827
2012-06-25,0.00402488108305891
2012-06-26,0.0043907793633369925
2012-06-27,0.004756677643615075
2012-06-28,0.005122575923893158
2012-06-29,0.005488474204171241
2012-07-02,0.005854372484449323
2012-07-03,0.0062202707647274055
2012-07-05,0.006586169045005488
2012-07-06,0.006952067325283571
2012-07-09,0.007317965605561654
2012-07-10,0.007683863885839737
2012-07-11,0.00804976216611782
2012-07-12,0.008415660446395901
2012-07-13,0.008781558726673985
2012-07-16,0.009147457006952067
2012-07-17,0.00951335528723015
2012-07-18,0.009879253567508232
2012-07-19,0.010245151847786316
2012-07-20,0.010611050128064398
2012-07-23,0.010976948408342482
2012-07-24,0.011342846688620564
2012-07-25,0.011708744968898645
2012-07-26,0.012074643249176729
2012-07-27,0.012440541529454811
2012-07-30,0.012806439809732895
2012-07-31,0.013172338090010977
2012-08-01,0.01353823637028906
2012-08-02,0.013904134650567142
2012-08-03,0.014270032930845226
2012-08-06,0.014635931211123308
2012-08-07,0.01500182949140139
2012-08-08,0.015367727771679473
2012-08-09,0.015733626051957557
2012-08-10,0.01609952433223564
2012-08-13,0.01646542261251372
2012-08-14,0.016831320892791803
2012-08-15,0.017197219173069888
2012-08-16,0.01756311745334797
2012-08-17,0.017929015733626052
2012-08-20,0.018294914013904134
2012-08-21,0.018660812294182216
2012-08-22,0.0190267105744603
2012-08-23,0.019392608854738383
2012-08-24,0.019758507135016465
2012-08-27,0.020124405415294547
2012-08-28,0.020490303695572632
2012-08-29,0.020856201975850714
2012-08-30,0.021222100256128796
2012-08-31,0.021587998536406878
2012-09-04,0.021953896816684963
2012-09-05,0.022319795096963045
2012-09-06,0.022685693377241127
2012-09-07,0.02305159165751921
2012-09-10,0.02341748993779729
2012-09-11,0.023783388218075376
2012-09-12,0.024149286498353458
2012-09-13,0.02451518477863154
2012-09-14,0.024881083058909622
2012-09-17,0.025246981339187707
2012-09-18,0.02561287961946579
2012-09-19,0.02597877789974387
2012-09-20,0.026344676180021953
2012-09-21,0.026710574460300035
2012-09-24,0.02707647274057812
2012-09-25,0.027442371020856202
2012-09-26,0.027808269301134284
2012-09-27,0.028174167581412366
2012-09-28,0.02854006586169045
2012-10-01,0.028905964141968533
2012-10-02,0.029271862422246615
2012-10-03,0.029637760702524697
2012-10-04,0.03000365898280278
2012-10-05,0.030369557263080865
2012-10-08,0.030735455543358946
2012-10-09,0.03110135382363703
2012-10-10,0.031467252103915114
2012-10-11,0.031833150384193196
2012-10-12,0.03219904866447128
2012-10-15,0.03256494694474936
2012-10-16,0.03293084522502744
2012-10-17,0.03329674350530552
2012-10-18,0.033662641785583605
2012-10-19,0.03402854006586169
2012-10-22,0.034394438346139776
2012-10-23,0.03476033662641786
2012-10-24,0.03512623490669594
2012-10-25,0.03549213318697402
2012-10-26,0.035858031467252104
2012-10-31,0.036223929747530186
2012-11-01,0.03658982802780827
2012-11-02,0.03695572630808635
2012-11-05,0.03732162458836443
2012-11-06,0.03768752286864252
2012-11-07,0.0380534211489206
2012-11-08,0.038419319429198684
2012-11-09,0.038785217709476766
2012-11-12,0.03915111598975485
2012-11-13,0.03951701427003293
2012-11-14,0.03988291255031101
2012-11-15,0.040248810830589093
2012-11-16,0.04061470911086718
2012-11-19,0.040980607391145264
2012-11-20,0.041346505671423346
2012-11-21,0.04171240395170143
2012-11-23,0.04207830223197951
2012-11-26,0.04244420051225759
2012-11-27,0.042810098792535674
2012-11-28,0.043175997072813756
2012-11-29,0.04354189535309184
2012-11-30,0.043907793633369926
2012-12-03,0.04427369191364801
2012-12-04,0.04463959019392609
2012-12-05,0.04500548847420417
2012-12-06,0.045371386754482254
2012-12-07,0.045737285034760336
2012-12-10,0.04610318331503842
2012-12-11,0.0464690815953165
2012-12-12,0.04683497987559458
2012-12-13,0.04720087815587267
2012-12-14,0.04756677643615075
2012-12-17,0.047932674716428834
2012-12-18,0.048298572996706916
2012-12-19,0.048664471276985
2012-12-20,0.04903036955726308
2012-12-21,0.04939626783754116
2012-12-24,0.049762166117819244
2012-12-26,0.050128064398097326
2012-12-27,0.050493962678375415
2012-12-28,0.0508598609586535
2012-12-31,0.05122575923893158
2013-01-02,0.05159165751920966
2013-01-03,0.05195755579948774
2013-01-04,0.052323454079765824
2013-01-07,0.052689352360043906
2013-01-08,0.05305525064032199
2013-01-09,0.05342114892060007
2013-01-10,0.05378704720087816
2013-01-11,0.05415294548115624
2013-01-14,0.05451884376143432
2013-01-15,0.054884742041712405
2013-01-16,0.055250640321990487
2013-01-17,0.05561653860226857
2013-01-18,0.05598243688254665
2013-01-22,0.05634833516282473
2013-01-23,0.056714233443102814
2013-01-24,0.0570801317233809
2013-01-25,0.057446030003658985
2013-01-28,0.05781192828393707
2013-01-29,0.05817782656421515
2013-01-30,0.05854372484449323
2013-01-31,0.05890962312477131
2013-02-01,0.059275521405049394
2013-02-04,0.059641419685327476
2013-02-05,0.06000731796560556
2013-02-06,0.06037321624588365
2013-02-07,0.06073911452616173
2013-02-08,0.06110501280643981
2013-02-11,0.06147091108671789
2013-02-12,0.061836809366995975
2013-02-13,0.06220270764727406
2013-02-14,0.06256860592755215
2013-02-15,0.06293450420783023
2013-02-19,0.06330040248810831
2013-02-20,0.06366630076838639
2013-02-21,0.06403219904866447
2013-02-22,0.06439809732894256
2013-02-25,0.06476399560922064
2013-02-26,0.06512989388949872
2013-02-27,0.0654957921697768
2013-02-28,0.06586169045005488
2013-03-01,0.06622758873033296
2013-03-04,0.06659348701061105
2013-03-05,0.06695938529088913
2013-03-06,0.06732528357116721
2013-03-07,0.06769118185144529
2013-03-08,0.06805708013172337
2013-03-11,0.06842297841200147
2013-03-12,0.06878887669227955
2013-03-13,0.06915477497255763
2013-03-14,0.06952067325283572
2013-03-15,0.0698865715331138
2013-03-18,0.07025246981339188
2013-03-19,0.07061836809366996
2013-03-20,0.07098426637394804
2013-03-21,0.07135016465422613
2013-03-22,0.07171606293450421
2013-03-25,0.07208196121478229
2013-03-26,0.07244785949506037
2013-03-27,0.07281375777533845
2013-03-28,0.07317965605561653
2013-04-01,0.07354555433589462
2013-04-02,0.0739114526161727
2013-04-03,0.07427735089645078
2013-04-04,0.07464324917672886
2013-04-05,0.07500914745700696
2013-04-08,0.07537504573728504
2013-04-09,0.07574094401756312
2013-04-10,0.0761068422978412
2013-04-11,0.07647274057811929
2013-04-12,0.07683863885839737
2013-04-15,0.07720453713867545
2013-04-16,0.07757043541895353
2013-04-17,0.07793633369923161
2013-04-18,0.0783022319795097
2013-04-19,0.07866813025978778
2013-04-22,0.07903402854006586
2013-04-23,0.07939992682034394
2013-04-24,0.07976582510062202
2013-04-25,0.0801317233809001
2013-04-26,0.08049762166117819
2013-04-29,0.08086351994145627
2013-04-30,0.08122941822173436
2013-05-01,0.08159531650201245
2013-05-02,0.08196121478229053
2013-05-03,0.08232711306256861
2013-05-06,0.08269301134284669
2013-05-07,0.08305890962312477
2013-05-08,0.08342480790340286
2013-05-09,0.08379070618368094
