,PseudoTime
2012-01-03,0.0
2012-01-04,0.00033145508783559825
2012-01-05,0.0006629101756711965
2012-01-06,0.0009943652635067948
2012-01-09,0.001325820351342393
2012-01-10,0.0016572754391779914
2012-01-11,0.0019887305270135896
2012-01-12,0.002320185614849188
2012-01-13,0.002651640702684786
2012-01-17,0.0029830957905203847
2012-01-18,0.003314550878355983
2012-01-19,0.003646005966191581
2012-01-20,0.003977461054027179
2012-01-23,0.004308916141862778
2012-01-24,0.004640371229698376
2012-01-25,0.004971826317533974
2012-01-26,0.005303281405369572
2012-01-27,0.005634736493205171
2012-01-30,0.005966191581040769
2012-01-31,0.006297646668876367
2012-02-01,0.006629101756711966
2012-02-02,0.0069605568445475635
2012-02-03,0.007292011932383162
2012-02-06,0.007623467020218761
2012-02-07,0.007954922108054359
2012-02-08,0.008286377195889956
2012-02-09,0.008617832283725556
2012-02-10,0.008949287371561154
2012-02-13,0.009280742459396751
2012-02-14,0.00961219754723235
2012-02-15,0.009943652635067949
2012-02-16,0.010275107722903546
2012-02-17,0.010606562810739144
2012-02-21,0.010938017898574744
2012-02-22,0.011269472986410341
2012-02-23,0.01160092807424594
2012-02-24,0.011932383162081539
2012-02-27,0.012263838249917136
2012-02-28,0.012595293337752734
2012-02-29,0.012926748425588332
2012-03-01,0.013258203513423931
2012-03-02,0.01358965860125953
2012-03-05,0.013921113689095127
2012-03-06,0.014252568776930727
2012-03-07,0.014584023864766324
2012-03-08,0.014915478952601922
2012-03-09,0.015246934040437522
2012-03-12,0.01557838912827312
2012-03-13,0.015909844216108717
2012-03-14,0.016241299303944315
2012-03-15,0.016572754391779913
2012-03-16,0.01690420947961551
2012-03-19,0.01723566456745111
2012-03-20,0.01756711965528671
2012-03-21,0.017898574743122307
2012-03-22,0.018230029830957905
2012-03-23,0.018561484918793503
2012-03-26,0.0188929400066291
2012-03-27,0.0192243950944647
2012-03-28,0.0195558501823003
2012-03-29,0.019887305270135897
2012-03-30,0.020218760357971495
2012-04-02,0.020550215445807093
2012-04-03,0.02088167053364269
2012-04-04,0.02121312562147829
2012-04-05,0.02154458070931389
2012-04-09,0.021876035797149487
2012-04-10,0.022207490884985085
2012-04-11,0.022538945972820683
2012-04-12,0.02287040106065628
2012-04-13,0.02320185614849188
2012-04-16,0.023533311236327476
2012-04-17,0.023864766324163077
2012-04-18,0.024196221411998675
2012-04-19,0.024527676499834273
2012-04-20,0.02485913158766987
2012-04-23,0.02519058667550547
2012-04-24,0.025522041763341066
2012-04-25,0.025853496851176664
2012-04-26,0.026184951939012265
2012-04-27,0.026516407026847863
2012-04-30,0.02684786211468346
2012-05-01,0.02717931720251906
2012-05-02,0.027510772290354656
2012-05-03,0.027842227378190254
2012-05-04,0.028173682466025852
2012-05-07,0.028505137553861453
